ORDER_ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,EXTENDED_PRICE
2576,863,188,3,281.2,843.6
2577,863,46,2,132.2,264.4
2578,864,176,3,292.13,876.39
2579,864,33,4,48.75,195.0
2580,864,97,3,66.87,200.61
2581,864,114,5,271.82,1359.1
2582,865,148,1,385.06,385.06
2583,865,150,2,243.24,486.48
2584,866,138,1,466.39,466.39
2585,866,80,3,474.94,1424.82
2586,867,104,2,483.59,967.18
2587,868,143,3,450.13,1350.39
2588,868,101,2,440.01,880.02
2589,869,123,1,381.67,381.67
2590,869,200,2,375.98,751.96
2591,869,196,3,447.49,1342.47
2592,869,85,2,198.09,396.18
2593,869,100,2,61.31,122.62
2594,870,25,3,325.83,977.49
2595,870,50,4,57.03,228.12
2596,870,193,4,59.08,236.32
2597,871,111,4,46.05,184.2
2598,872,168,1,385.06,385.06
2599,872,68,1,59.95,59.95
2600,872,22,1,235.6,235.6
2601,872,176,5,190.57,952.85
2602,872,150,1,271.21,271.21
2603,873,147,1,63.71,63.71
2604,873,48,4,48.67,194.68
2605,873,32,1,339.29,339.29
2606,874,163,4,75.65,302.6
2607,874,82,2,390.12,780.24
2608,874,155,1,375.84,375.84
2609,875,161,4,488.38,1953.52
2610,875,132,3,331.65,994.95
2611,876,188,1,62.3,62.3
2612,876,25,3,182.15,546.45
2613,876,147,3,125.12,375.36
2614,877,70,1,195.73,195.73
2615,877,61,1,128.53,128.53
2616,877,24,1,373.97,373.97
2617,878,71,2,383.8,767.6
2618,878,11,3,370.57,1111.71
2619,878,8,1,253.72,253.72
2620,879,120,4,487.07,1948.28
2621,879,50,1,461.95,461.95
2622,879,106,5,296.27,1481.35
2623,880,142,5,178.78,893.9
2624,880,148,2,86.01,172.02
2625,880,179,1,275.21,275.21
2626,880,58,1,257.96,257.96
2627,881,56,2,175.42,350.84
2628,881,32,4,366.03,1464.12
2629,881,73,3,83.54,250.62
2630,881,193,3,361.35,1084.05
2631,881,63,1,75.44,75.44
2632,882,105,3,22.18,66.54
2633,882,6,3,208.58,625.74
2634,882,47,3,80.2,240.6
2635,883,132,5,280.79,1403.95
2636,883,43,4,19.92,79.68
2637,884,43,2,479.14,958.28
2638,885,146,4,88.68,354.72
2639,886,80,2,68.68,137.36
2640,886,199,5,221.77,1108.85
2641,886,39,1,232.79,232.79
2642,886,58,1,119.54,119.54
2643,887,114,4,157.77,631.08
2644,887,178,5,5.07,25.35
2645,887,81,1,84.2,84.2
2646,887,96,4,330.27,1321.08
2647,888,58,1,142.34,142.34
2648,889,126,5,123.46,617.3
2649,889,199,3,383.29,1149.87
2650,890,58,5,75.5,377.5
2651,890,89,3,452.74,1358.22
2652,891,66,1,264.37,264.37
2653,891,97,1,342.9,342.9
2654,891,97,2,130.08,260.16
2655,891,170,1,230.02,230.02
2656,891,181,4,423.79,1695.16
2657,892,191,3,436.66,1309.98
2658,892,157,2,151.29,302.58
2659,893,33,3,324.32,972.96
2660,893,9,3,356.47,1069.41
2661,893,69,4,376.42,1505.68
2662,893,90,5,318.2,1591.0
2663,894,118,1,97.87,97.87
2664,894,92,2,480.13,960.26
2665,894,87,4,432.11,1728.44
2666,894,153,4,187.14,748.56
2667,894,133,5,133.77,668.85
2668,895,168,5,11.14,55.7
2669,895,31,3,433.37,1300.11
2670,895,139,5,342.43,1712.15
2671,896,161,4,253.68,1014.72
2672,896,74,3,282.33,846.99
2673,896,147,1,31.32,31.32
2674,897,19,2,483.94,967.88
2675,897,27,1,146.25,146.25
2676,897,90,4,463.84,1855.36
2677,897,184,5,52.1,260.5
2678,898,146,5,73.83,369.15
2679,898,64,4,462.95,1851.8
2680,898,103,1,35.79,35.79
2681,899,102,3,72.1,216.3
2682,900,118,2,49.81,99.62
2683,900,117,1,162.02,162.02
2684,900,103,2,153.29,306.58
2685,901,79,3,35.48,106.44
2686,901,191,4,126.71,506.84
2687,901,29,5,450.37,2251.85
2688,901,170,2,185.34,370.68
2689,902,15,3,420.22,1260.66
2690,902,53,3,406.35,1219.05
2691,902,86,2,412.37,824.74
2692,903,53,5,395.55,1977.75
2693,903,30,5,296.93,1484.65
2694,903,76,4,6.92,27.68
2695,904,137,3,275.38,826.14
2696,904,159,5,46.16,230.8
2697,904,1,3,466.98,1400.94
2698,904,190,2,347.38,694.76
2699,905,47,3,18.06,54.18
2700,905,82,5,72.53,362.65
2701,905,82,1,450.18,450.18
2702,905,165,3,75.24,225.72
2703,906,49,4,163.12,652.48
2704,906,85,3,57.77,173.31
2705,906,193,5,428.62,2143.1
2706,906,101,2,105.96,211.92
2707,906,124,3,253.56,760.68
2708,907,78,3,214.76,644.28
2709,907,2,4,342.38,1369.52
2710,908,172,1,318.96,318.96
2711,908,180,5,211.46,1057.3
2712,908,38,1,250.58,250.58
2713,908,194,1,406.1,406.1
2714,908,64,4,238.88,955.52
2715,909,143,3,86.47,259.41
2716,910,49,1,274.45,274.45
2717,911,6,2,381.03,762.06
2718,911,63,4,482.4,1929.6
2719,911,1,5,384.72,1923.6
2720,912,164,4,438.8,1755.2
2721,913,97,4,228.19,912.76
2722,913,140,3,106.4,319.2
2723,913,150,2,347.99,695.98
2724,913,109,5,334.8,1674.0
2725,914,21,1,442.58,442.58
2726,914,4,3,346.73,1040.19
2727,914,139,1,125.64,125.64
2728,915,193,1,12.69,12.69
2729,915,70,1,200.49,200.49
2730,915,141,1,66.04,66.04
2731,915,121,4,157.06,628.24
2732,915,103,2,175.86,351.72
2733,916,144,5,177.5,887.5
2734,916,2,3,135.41,406.23
2735,916,54,5,469.05,2345.25
2736,917,186,4,162.31,649.24
2737,917,19,1,13.41,13.41
2738,918,143,3,378.77,1136.31
2739,918,33,4,318.32,1273.28
2740,919,106,1,252.81,252.81
2741,919,28,5,208.2,1041.0
2742,919,68,1,273.92,273.92
2743,919,4,4,397.98,1591.92
2744,920,79,4,262.54,1050.16
2745,920,9,4,449.05,1796.2
2746,921,112,4,333.41,1333.64
2747,922,189,4,165.69,662.76
2748,922,187,4,452.18,1808.72
2749,922,133,5,302.87,1514.35
2750,922,189,4,276.56,1106.24
2751,923,167,1,412.72,412.72
2752,923,143,4,299.52,1198.08
2753,923,142,3,354.95,1064.85
2754,923,4,1,126.15,126.15
2755,924,93,2,279.39,558.78
2756,924,55,2,99.39,198.78
2757,924,87,3,175.26,525.78
2758,924,64,3,387.38,1162.14
2759,925,73,4,470.51,1882.04
2760,925,78,1,158.23,158.23
2761,925,51,5,492.85,2464.25
2762,926,34,5,371.94,1859.7
2763,926,86,1,317.39,317.39
2764,926,199,4,167.88,671.52
2765,926,166,5,343.67,1718.35
2766,926,149,2,431.7,863.4
2767,927,192,3,453.57,1360.71
2768,927,123,5,109.01,545.05
2769,927,25,1,488.08,488.08
2770,927,197,5,250.02,1250.1
2771,927,91,5,61.59,307.95
2772,928,177,4,432.27,1729.08
2773,928,173,4,464.34,1857.36
2774,928,62,4,107.94,431.76
2775,929,38,1,448.01,448.01
2776,930,73,1,86.96,86.96
2777,930,27,1,236.82,236.82
2778,930,163,2,258.0,516.0
2779,930,22,4,125.67,502.68
2780,930,21,2,290.53,581.06
2781,931,118,2,103.27,206.54
2782,931,154,1,369.97,369.97
2783,931,34,5,176.19,880.95
2784,932,22,3,457.97,1373.91
2785,932,14,5,136.39,681.95
2786,932,35,5,484.19,2420.95
2787,932,53,3,286.0,858.0
2788,932,139,5,375.32,1876.6
2789,933,119,2,210.62,421.24
2790,933,52,4,25.14,100.56
2791,933,32,2,226.47,452.94
2792,933,103,3,78.36,235.08
2793,934,37,3,370.5,1111.5
2794,934,77,1,270.18,270.18
2795,934,144,5,256.31,1281.55
2796,935,20,2,422.14,844.28
2797,935,116,1,268.47,268.47
2798,935,154,3,143.71,431.13
2799,936,62,2,152.52,305.04
2800,936,99,2,131.39,262.78
2801,936,30,5,147.42,737.1
2802,936,169,3,440.21,1320.63
2803,937,11,5,480.81,2404.05
2804,937,197,1,415.35,415.35
2805,938,197,1,56.66,56.66
2806,938,165,5,322.91,1614.55
2807,938,136,5,423.23,2116.15
2808,938,175,3,296.5,889.5
2809,939,128,4,267.82,1071.28
2810,939,35,4,122.84,491.36
2811,939,82,2,467.87,935.74
2812,940,144,4,73.63,294.52
2813,940,158,5,125.45,627.25
2814,941,84,5,217.15,1085.75
2815,942,114,2,67.39,134.78
2816,942,35,1,396.23,396.23
2817,942,183,5,94.25,471.25
2818,942,195,2,392.7,785.4
2819,943,134,3,49.75,149.25
2820,943,30,1,248.28,248.28
2821,943,99,2,342.08,684.16
2822,943,104,5,352.35,1761.75
2823,943,121,5,239.4,1197.0
2824,944,79,1,25.66,25.66
2825,944,93,1,229.49,229.49
2826,945,16,1,158.93,158.93
2827,945,177,1,84.04,84.04
2828,946,151,3,34.03,102.09
2829,946,27,3,38.71,116.13
2830,946,78,3,130.18,390.54
2831,946,44,3,111.82,335.46
2832,946,71,5,249.68,1248.4
2833,947,19,2,307.76,615.52
2834,947,86,2,165.36,330.72
2835,947,178,3,467.71,1403.13
2836,947,92,1,256.72,256.72
2837,948,137,3,290.72,872.16
2838,949,144,4,139.59,558.36
2839,949,199,2,397.54,795.08
2840,949,163,5,443.53,2217.65
2841,949,19,5,145.35,726.75
2842,949,19,4,192.58,770.32
2843,950,77,5,414.99,2074.95
2844,950,33,4,184.77,739.08
2845,950,111,1,132.81,132.81
2846,950,42,2,424.46,848.92
2847,951,63,1,463.87,463.87
2848,951,7,2,219.48,438.96
2849,951,80,5,211.74,1058.7
2850,951,159,4,219.93,879.72
2851,951,111,5,272.62,1363.1
2852,952,55,1,10.77,10.77
2853,952,110,1,243.23,243.23
2854,952,38,3,413.9,1241.7
2855,953,10,4,262.73,1050.92
2856,953,134,4,300.18,1200.72
2857,953,98,4,309.22,1236.88
2858,954,128,5,259.48,1297.4
2859,954,123,2,50.57,101.14
2860,954,79,2,151.9,303.8
2861,954,4,2,214.66,429.32
2862,954,77,3,450.54,1351.62
2863,955,117,3,340.59,1021.77
2864,955,37,5,301.01,1505.05
2865,955,190,2,220.82,441.64
2866,955,79,4,19.09,76.36
2867,956,190,5,311.02,1555.1
2868,956,14,5,135.39,676.95
2869,956,28,4,260.47,1041.88
2870,956,25,2,294.82,589.64
2871,957,99,4,204.44,817.76
2872,958,65,5,363.65,1818.25
2873,958,99,2,180.84,361.68
2874,958,125,4,467.89,1871.56
2875,959,72,2,136.94,273.88
2876,959,167,3,109.07,327.21
2877,959,22,1,46.22,46.22
2878,960,97,3,255.59,766.77
2879,960,5,2,110.05,220.1
2880,961,92,5,385.25,1926.25
2881,962,196,2,18.54,37.08
2882,962,44,1,200.32,200.32
2883,962,171,3,164.52,493.56
2884,963,31,2,232.02,464.04
2885,963,31,1,186.38,186.38
2886,963,78,2,491.26,982.52
2887,963,40,3,168.35,505.05
2888,964,35,5,184.44,922.2
2889,964,102,1,193.35,193.35
2890,965,185,1,492.17,492.17
2891,965,59,2,441.89,883.78
2892,965,162,5,128.68,643.4
2893,966,16,3,149.48,448.44
2894,967,104,4,132.87,531.48
2895,967,106,4,126.11,504.44
2896,967,98,1,420.89,420.89
2897,967,4,2,401.87,803.74
2898,968,33,2,13.86,27.72
2899,968,72,2,168.49,336.98
2900,968,3,5,435.73,2178.65
2901,969,14,1,437.99,437.99
2902,969,81,4,389.97,1559.88
2903,970,20,2,336.79,673.58
2904,970,27,4,324.27,1297.08
2905,971,158,1,430.98,430.98
2906,971,15,3,337.43,1012.29
2907,971,24,3,147.42,442.26
2908,972,147,1,437.41,437.41
2909,972,46,5,174.6,873.0
2910,972,199,3,92.19,276.57
2911,973,30,5,481.96,2409.8
2912,973,73,4,208.0,832.0
2913,973,102,5,12.63,63.15
2914,974,157,4,117.45,469.8
2915,974,189,4,483.9,1935.6
2916,975,36,2,90.99,181.98
2917,975,4,4,445.78,1783.12
2918,975,57,5,9.62,48.1
2919,976,83,4,342.52,1370.08
2920,976,133,2,80.09,160.18
2921,976,87,3,343.73,1031.19
2922,976,47,1,375.55,375.55
2923,976,170,2,323.12,646.24
2924,977,107,4,171.24,684.96
2925,977,60,5,217.15,1085.75
2926,977,63,3,266.33,798.99
2927,978,173,1,395.91,395.91
2928,978,80,4,189.54,758.16
2929,978,26,2,22.31,44.62
2930,978,1,3,47.07,141.21
2931,979,150,4,410.22,1640.88
2932,980,161,2,265.55,531.1
2933,981,15,3,177.67,533.01
2934,981,180,3,388.73,1166.19
2935,981,126,2,413.05,826.1
2936,981,116,5,239.72,1198.6
2937,981,113,1,59.51,59.51
2938,982,159,5,198.69,993.45
2939,982,64,4,93.49,373.96
2940,982,105,2,110.71,221.42
2941,982,70,3,277.8,833.4
2942,983,21,1,474.26,474.26
2943,983,167,2,478.34,956.68
2944,983,66,1,96.16,96.16
2945,983,60,4,171.85,687.4
2946,984,189,3,422.21,1266.63
2947,984,21,2,307.74,615.48
2948,984,2,5,95.4,477.0
2949,984,147,2,301.62,603.24
2950,985,89,5,472.06,2360.3
2951,985,155,5,332.23,1661.15
2952,985,45,3,14.99,44.97
2953,986,21,3,291.43,874.29
2954,986,104,1,207.48,207.48
2955,987,124,3,191.72,575.16
2956,987,22,2,181.35,362.7
2957,987,49,5,46.26,231.3
2958,987,64,3,25.88,77.64
2959,987,158,2,234.72,469.44
2960,988,40,5,329.05,1645.25
2961,989,5,2,300.81,601.62
2962,989,178,5,213.46,1067.3
2963,990,165,4,182.67,730.68
2964,990,149,5,158.69,793.45
2965,991,186,2,34.46,68.92
2966,991,76,5,18.39,91.95
2967,992,37,4,105.47,421.88
2968,992,42,2,174.9,349.8
2969,992,200,3,218.94,656.82
2970,992,185,5,163.59,817.95
2971,993,155,3,58.82,176.46
2972,993,36,3,492.32,1476.96
2973,993,68,3,395.46,1186.38
2974,993,31,1,46.15,46.15
2975,994,178,5,93.75,468.75
2976,994,122,1,87.98,87.98
2977,995,36,3,465.28,1395.84
2978,995,74,5,395.14,1975.7
2979,996,178,5,226.35,1131.75
2980,996,194,4,280.34,1121.36
2981,996,25,5,269.06,1345.3
2982,997,4,1,207.4,207.4
2983,997,126,3,244.48,733.44
2984,998,146,5,385.06,1925.3
2985,998,165,2,489.98,979.96
2986,998,133,1,202.48,202.48
2987,998,199,1,241.31,241.31
2988,998,187,4,17.45,69.8
2989,999,63,4,424.73,1698.92
2990,999,100,4,216.41,865.64
2991,999,193,4,163.48,653.92
2992,999,147,2,336.17,672.34
2993,1000,198,1,272.58,272.58
2994,1000,89,1,49.64,49.64
2995,1000,171,3,217.59,652.77
2996,1000,144,1,408.57,408.57
2997,1000,6,1,202.87,202.87
2998,1001,113,1,151.63,151.63
2999,1001,126,5,478.63,2393.15
3000,1001,164,5,403.85,2019.25
3001,1002,197,1,402.17,402.17
3002,1002,151,1,64.58,64.58
3003,1002,145,4,310.58,1242.32
3004,1002,194,2,235.98,471.96
3005,1003,69,1,295.38,295.38
3006,1003,103,5,333.02,1665.1
3007,1003,49,2,94.87,189.74
3008,1003,88,2,453.61,907.22
3009,1003,113,2,33.5,67.0
3010,1004,188,3,15.09,45.27
3011,1004,27,5,463.84,2319.2
3012,1004,108,1,293.89,293.89
3013,1005,176,4,184.32,737.28
3014,1005,105,1,10.81,10.81
3015,1005,171,4,145.9,583.6
3016,1005,200,5,238.25,1191.25
3017,1006,90,1,304.62,304.62
3018,1007,110,3,52.26,156.78
3019,1007,143,4,12.32,49.28
3020,1007,103,4,498.31,1993.24
3021,1007,131,5,470.7,2353.5
3022,1007,45,4,373.48,1493.92
3023,1008,58,3,386.99,1160.97
3024,1008,49,3,491.82,1475.46
3025,1008,4,5,416.38,2081.9
3026,1009,151,2,128.39,256.78
3027,1009,156,3,343.04,1029.12
3028,1009,22,3,193.37,580.11
3029,1009,130,5,135.94,679.7
3030,1010,101,5,443.01,2215.05
3031,1010,91,2,142.62,285.24
3032,1010,30,3,210.41,631.23
3033,1010,178,4,97.47,389.88
3034,1010,109,3,446.29,1338.87
3035,1011,78,2,195.53,391.06
3036,1011,76,1,303.85,303.85
3037,1011,143,5,450.11,2250.55
3038,1012,7,4,88.8,355.2
3039,1012,54,2,60.31,120.62
3040,1012,77,2,170.83,341.66
3041,1012,134,3,387.18,1161.54
3042,1012,119,5,63.29,316.45
3043,1013,154,3,61.23,183.69
3044,1013,142,1,244.33,244.33
3045,1013,34,4,468.9,1875.6
3046,1014,127,1,102.39,102.39
3047,1014,178,5,410.62,2053.1
3048,1014,91,2,179.62,359.24
3049,1015,95,5,21.21,106.05
3050,1015,186,4,341.87,1367.48
3051,1015,8,3,73.79,221.37
3052,1016,23,3,473.07,1419.21
3053,1017,16,1,287.87,287.87
3054,1017,24,3,367.14,1101.42
3055,1017,136,3,46.48,139.44
3056,1017,180,1,232.05,232.05
3057,1018,161,5,167.12,835.6
3058,1018,46,5,454.25,2271.25
3059,1018,175,4,492.15,1968.6
3060,1018,3,2,192.37,384.74
3061,1019,21,2,292.94,585.88
3062,1019,102,3,249.69,749.07
3063,1019,68,3,466.7,1400.1
3064,1019,175,4,128.65,514.6
3065,1020,144,2,161.83,323.66
3066,1020,175,3,360.74,1082.22
3067,1020,114,3,348.86,1046.58
3068,1020,111,5,417.53,2087.65
3069,1021,78,3,146.5,439.5
3070,1021,22,4,444.68,1778.72
3071,1022,71,4,47.29,189.16
3072,1022,37,1,31.73,31.73
3073,1022,181,1,232.08,232.08
3074,1023,59,1,95.08,95.08
3075,1023,43,1,47.28,47.28
3076,1024,42,5,186.74,933.7
3077,1024,148,4,308.09,1232.36
3078,1024,182,1,104.15,104.15
3079,1025,160,3,14.07,42.21
3080,1026,157,4,58.99,235.96
3081,1027,3,1,279.55,279.55
3082,1027,158,4,419.15,1676.6
3083,1028,7,5,127.89,639.45
3084,1028,115,3,348.32,1044.96
3085,1028,125,3,189.45,568.35
3086,1029,186,1,399.49,399.49
3087,1029,157,4,157.05,628.2
3088,1030,55,2,108.31,216.62
3089,1030,141,1,76.82,76.82
3090,1031,52,5,81.25,406.25
3091,1031,184,4,227.44,909.76
3092,1031,23,5,137.34,686.7
3093,1032,141,4,95.02,380.08
3094,1033,46,5,316.76,1583.8
3095,1033,56,1,443.7,443.7
3096,1033,40,4,7.59,30.36
3097,1033,125,4,119.63,478.52
3098,1034,2,3,271.31,813.93
3099,1034,182,5,324.16,1620.8
3100,1034,38,2,324.54,649.08
3101,1034,111,2,101.65,203.3
3102,1035,26,5,319.15,1595.75
3103,1035,192,1,277.49,277.49
3104,1036,48,4,407.8,1631.2
3105,1036,166,3,74.32,222.96
3106,1036,136,4,105.51,422.04
3107,1037,31,4,156.24,624.96
3108,1037,191,3,191.2,573.6
3109,1037,36,2,299.46,598.92
3110,1037,62,2,151.36,302.72
3111,1037,138,1,326.75,326.75
3112,1038,148,2,348.07,696.14
3113,1038,130,3,393.06,1179.18
3114,1039,173,5,109.78,548.9
3115,1039,62,1,80.45,80.45
3116,1039,7,4,319.2,1276.8
3117,1039,39,2,453.95,907.9
3118,1039,140,2,192.92,385.84
3119,1040,86,2,142.66,285.32
3120,1041,38,5,313.41,1567.05
3121,1041,153,3,86.22,258.66
3122,1041,178,2,197.16,394.32
3123,1041,5,5,465.99,2329.95
3124,1041,81,4,170.92,683.68
3125,1042,93,4,346.63,1386.52
3126,1042,190,4,210.9,843.6
3127,1042,25,2,182.32,364.64
3128,1042,42,3,468.9,1406.7
3129,1043,61,5,109.21,546.05
3130,1043,14,5,312.36,1561.8
3131,1043,51,2,12.84,25.68
3132,1043,153,5,47.58,237.9
3133,1043,40,3,356.39,1069.17
3134,1044,163,2,30.9,61.8
3135,1044,159,2,226.25,452.5
3136,1044,50,3,120.07,360.21
3137,1044,150,3,106.74,320.22
3138,1044,13,5,74.24,371.2
3139,1045,104,4,433.69,1734.76
3140,1045,48,5,58.41,292.05
3141,1045,99,1,150.66,150.66
3142,1045,9,4,237.55,950.2
3143,1046,122,4,244.04,976.16
3144,1047,36,4,428.09,1712.36
3145,1047,51,4,344.03,1376.12
3146,1047,93,2,100.43,200.86
3147,1047,154,3,440.22,1320.66
3148,1047,174,1,292.68,292.68
3149,1048,64,3,129.96,389.88
3150,1049,69,1,292.42,292.42
3151,1049,177,2,179.27,358.54
3152,1049,97,4,397.43,1589.72
3153,1049,150,4,319.77,1279.08
3154,1050,52,2,202.74,405.48
3155,1050,55,4,389.83,1559.32
3156,1051,75,2,361.87,723.74
3157,1051,135,1,487.37,487.37
3158,1051,140,5,251.02,1255.1
3159,1052,11,4,246.95,987.8
3160,1052,124,4,114.19,456.76
3161,1052,165,5,493.02,2465.1
3162,1052,89,4,365.76,1463.04
3163,1053,73,5,106.28,531.4
3164,1053,112,3,229.45,688.35
3165,1053,71,5,317.77,1588.85
3166,1053,4,5,269.56,1347.8
3167,1054,90,2,275.45,550.9
3168,1054,23,1,87.37,87.37
3169,1054,89,2,286.44,572.88
3170,1055,15,1,322.11,322.11
3171,1055,73,3,378.85,1136.55
3172,1055,63,5,302.41,1512.05
3173,1056,15,3,257.24,771.72
3174,1056,151,3,443.19,1329.57
3175,1057,136,1,55.47,55.47
3176,1057,35,1,15.1,15.1
3177,1057,93,1,439.58,439.58
3178,1057,11,2,197.84,395.68
3179,1058,54,3,73.64,220.92
3180,1058,52,2,391.13,782.26
3181,1058,170,2,188.42,376.84
3182,1058,80,2,279.56,559.12
3183,1058,40,1,101.85,101.85
3184,1059,195,3,92.59,277.77
3185,1060,198,1,343.45,343.45
3186,1060,136,2,346.89,693.78
3187,1060,185,5,362.63,1813.15
3188,1061,129,1,474.65,474.65
3189,1061,142,1,447.29,447.29
3190,1061,117,1,200.98,200.98
3191,1062,9,2,266.49,532.98
3192,1062,131,2,470.72,941.44
3193,1062,199,1,380.57,380.57
3194,1063,106,2,132.23,264.46
3195,1063,19,4,192.91,771.64
3196,1063,185,4,352.31,1409.24
3197,1063,133,4,429.17,1716.68
3198,1063,177,1,154.5,154.5
3199,1064,151,1,493.44,493.44
3200,1065,108,4,303.65,1214.6
3201,1065,181,4,216.57,866.28
3202,1065,31,2,472.96,945.92
3203,1065,122,2,225.35,450.7
3204,1065,85,1,213.24,213.24
3205,1066,157,2,66.39,132.78
3206,1067,13,1,392.41,392.41
3207,1067,174,4,396.32,1585.28
3208,1068,31,1,160.12,160.12
3209,1068,55,5,274.74,1373.7
3210,1068,153,5,207.71,1038.55
3211,1068,62,1,487.01,487.01
3212,1069,97,4,104.54,418.16
3213,1069,21,2,154.14,308.28
3214,1069,79,3,212.44,637.32
3215,1070,197,4,29.97,119.88
3216,1071,78,2,175.64,351.28
3217,1071,162,5,464.01,2320.05
3218,1071,17,1,90.05,90.05
3219,1072,89,5,342.29,1711.45
3220,1072,172,3,319.55,958.65
3221,1072,64,2,172.4,344.8
3222,1072,74,2,184.33,368.66
3223,1073,35,3,211.29,633.87
3224,1073,76,2,219.16,438.32
3225,1073,164,2,301.16,602.32
3226,1074,180,4,450.49,1801.96
3227,1074,111,4,115.92,463.68
3228,1074,146,1,233.51,233.51
3229,1075,14,3,326.33,978.99
3230,1075,133,4,263.7,1054.8
3231,1075,188,2,380.21,760.42
3232,1076,61,3,16.11,48.33
3233,1076,73,2,367.66,735.32
3234,1077,36,5,352.06,1760.3
3235,1077,67,2,232.84,465.68
3236,1078,119,1,234.66,234.66
3237,1078,51,2,235.05,470.1
3238,1078,151,5,97.78,488.9
3239,1078,46,5,137.72,688.6
3240,1078,3,2,448.58,897.16
3241,1079,190,2,298.37,596.74
3242,1079,160,4,321.34,1285.36
3243,1079,188,5,35.03,175.15
3244,1080,33,3,344.46,1033.38
3245,1080,163,5,65.16,325.8
3246,1080,196,1,140.58,140.58
3247,1081,66,1,444.63,444.63
3248,1081,92,5,297.28,1486.4
3249,1081,96,3,473.47,1420.41
3250,1081,144,2,494.8,989.6
3251,1081,112,5,439.36,2196.8
3252,1082,76,1,324.76,324.76
3253,1082,18,4,71.39,285.56
3254,1082,189,4,202.77,811.08
3255,1083,82,3,158.34,475.02
3256,1084,190,5,383.19,1915.95
3257,1084,4,3,43.4,130.2
3258,1084,74,4,83.0,332.0
3259,1085,38,1,14.38,14.38
3260,1085,80,1,367.54,367.54
3261,1085,127,2,203.73,407.46
3262,1085,128,4,129.12,516.48
3263,1086,157,1,450.84,450.84
3264,1086,13,2,328.67,657.34
3265,1086,30,4,218.1,872.4
3266,1086,51,3,400.53,1201.59
3267,1087,176,2,484.03,968.06
3268,1087,144,2,171.74,343.48
3269,1087,10,1,327.54,327.54
3270,1087,5,2,47.64,95.28
3271,1087,162,2,104.54,209.08
3272,1088,160,5,160.15,800.75
3273,1089,72,1,414.73,414.73
3274,1089,154,3,174.69,524.07
3275,1089,140,1,150.76,150.76
3276,1090,135,4,170.55,682.2
3277,1090,74,1,198.56,198.56
3278,1091,3,2,103.44,206.88
3279,1092,60,5,112.51,562.55
3280,1092,93,2,457.83,915.66
3281,1092,23,5,331.06,1655.3
3282,1093,71,1,119.74,119.74
3283,1093,73,2,252.93,505.86
3284,1094,4,2,428.28,856.56
3285,1094,102,2,309.18,618.36
3286,1095,191,1,307.49,307.49
3287,1095,83,2,325.87,651.74
3288,1096,196,2,314.61,629.22
3289,1096,19,1,302.82,302.82
3290,1096,100,4,300.88,1203.52
3291,1096,90,1,131.75,131.75
3292,1097,42,5,91.35,456.75
3293,1098,114,1,426.4,426.4
3294,1098,9,2,61.33,122.66
3295,1098,56,1,287.63,287.63
3296,1098,41,3,417.72,1253.16
3297,1098,64,4,162.72,650.88
3298,1099,6,4,214.18,856.72
3299,1099,147,5,84.84,424.2
3300,1099,120,3,267.72,803.16
3301,1099,108,4,274.56,1098.24
3302,1100,146,4,192.3,769.2
3303,1100,60,4,324.07,1296.28
3304,1100,193,3,163.37,490.11
3305,1100,51,3,323.51,970.53
3306,1101,134,2,269.08,538.16
3307,1102,157,5,38.28,191.4
3308,1102,34,4,107.84,431.36
3309,1102,125,3,348.46,1045.38
3310,1102,152,2,469.38,938.76
3311,1103,137,3,236.99,710.97
3312,1103,160,1,174.56,174.56
3313,1104,142,2,159.38,318.76
3314,1104,54,1,306.58,306.58
3315,1105,98,1,189.44,189.44
3316,1105,105,5,66.75,333.75
3317,1105,119,5,58.98,294.9
3318,1105,8,2,359.76,719.52
3319,1105,186,4,428.53,1714.12
3320,1106,42,5,77.12,385.6
3321,1106,27,5,107.58,537.9
3322,1107,135,1,162.9,162.9
3323,1107,86,4,386.37,1545.48
3324,1107,144,2,492.72,985.44
3325,1108,82,1,384.89,384.89
3326,1109,188,2,346.79,693.58
3327,1110,177,3,54.26,162.78
3328,1110,40,4,227.09,908.36
3329,1110,1,3,168.67,506.01
3330,1110,6,3,326.98,980.94
3331,1111,84,2,319.36,638.72
3332,1112,36,1,63.25,63.25
3333,1112,2,3,228.81,686.43
3334,1112,119,1,228.86,228.86
3335,1113,84,4,242.52,970.08
3336,1114,30,4,30.04,120.16
3337,1114,3,1,364.01,364.01
3338,1114,199,4,89.42,357.68
3339,1114,51,2,373.89,747.78
3340,1115,174,3,413.41,1240.23
3341,1115,11,4,198.47,793.88
3342,1115,7,4,453.01,1812.04
3343,1116,104,4,367.44,1469.76
3344,1116,23,2,422.88,845.76
3345,1116,73,4,223.61,894.44
3346,1116,181,5,242.5,1212.5
3347,1117,17,4,309.98,1239.92
3348,1117,90,4,395.76,1583.04
3349,1117,30,5,122.42,612.1
3350,1117,26,2,317.1,634.2
3351,1118,82,1,177.93,177.93
3352,1118,150,3,105.87,317.61
3353,1118,18,1,46.3,46.3
3354,1118,129,2,135.27,270.54
3355,1118,57,5,276.73,1383.65
3356,1119,188,5,230.92,1154.6
3357,1119,114,2,218.19,436.38
3358,1119,53,1,267.73,267.73
3359,1119,84,2,82.33,164.66
3360,1119,33,4,181.36,725.44
